country,date,new_cases,avg_cases,total_cases,recent_new,color
Finland,2020-05-23,31.0,32.714285714285715,12703,40.285714285714285,red
Finland,2020-05-24,11.0,35.57142857142857,12703,33.142857142857146,red
Finland,2020-05-25,20.0,35.714285714285715,12703,31.285714285714285,red
Finland,2020-05-26,29.0,34.142857142857146,12703,32.714285714285715,red
Finland,2020-05-27,64.0,36.857142857142854,12703,35.57142857142857,red
Finland,2020-05-28,51.0,40.0,12703,35.714285714285715,red
Finland,2020-05-29,33.0,40.857142857142854,12703,34.142857142857146,red
Finland,2020-05-30,50.0,37.0,12703,36.857142857142854,red
Finland,2020-05-31,33.0,31.285714285714285,12703,40.0,red
Finland,2020-06-01,26.0,24.0,12703,40.857142857142854,red
Finland,2020-06-02,2.0,23.571428571428573,12703,37.0,red
Finland,2020-06-03,24.0,19.714285714285715,12703,31.285714285714285,red
Finland,2020-06-04,0.0,17.428571428571427,12703,24.0,red
Finland,2020-06-05,30.0,16.571428571428573,12703,23.571428571428573,red
Finland,2020-06-06,23.0,19.714285714285715,12703,19.714285714285715,red
Finland,2020-06-07,17.0,18.428571428571427,12703,17.428571428571427,red
Finland,2020-06-08,20.0,21.857142857142858,12703,16.571428571428573,red
Finland,2020-06-09,24.0,18.857142857142858,12703,19.714285714285715,red
Finland,2020-06-10,15.0,17.571428571428573,12703,18.428571428571427,red
Finland,2020-06-11,24.0,17.571428571428573,12703,21.857142857142858,red
Finland,2020-06-12,9.0,15.285714285714286,12703,18.857142857142858,red
Finland,2020-06-13,14.0,12.428571428571429,12703,17.571428571428573,red
Finland,2020-06-14,17.0,11.0,12703,17.571428571428573,red
Finland,2020-06-15,4.0,7.857142857142857,12703,15.285714285714286,red
Finland,2020-06-16,4.0,8.571428571428571,12703,12.428571428571429,red
Finland,2020-06-17,5.0,7.857142857142857,12703,11.0,red
Finland,2020-06-18,2.0,5.571428571428571,12703,7.857142857142857,red
Finland,2020-06-19,14.0,5.142857142857143,12703,8.571428571428571,red
Finland,2020-06-20,9.0,6.142857142857143,12703,7.857142857142857,red
Finland,2020-06-21,1.0,7.142857142857143,12703,5.571428571428571,red
Finland,2020-06-22,1.0,7.571428571428571,12703,5.142857142857143,red
Finland,2020-06-23,11.0,8.285714285714286,12703,6.142857142857143,red
Finland,2020-06-24,12.0,8.0,12703,7.142857142857143,red
Finland,2020-06-25,5.0,7.857142857142857,12703,7.571428571428571,red
Finland,2020-06-26,19.0,9.285714285714286,12703,8.285714285714286,red
Finland,2020-06-27,7.0,8.428571428571429,12703,8.0,red
Finland,2020-06-28,0.0,9.857142857142858,12703,7.857142857142857,red
